timesheet_id,employee_id,project_id,date,hours,type
TS03852,EMP011,PRJ015,2025-02-11,1.3,internal
TS03853,EMP017,PRJ026,22/04/2025,5.2,internal
TS03854,EMP017,PRJ018,2025-06-04,2.8,billable
TS03855,EMP004,PRJ002,26/02/2024,7.4,
TS03856,EMP016,PRJ015,31/10/2025,4.4,billable
TS03857,EMP002,PRJ029,2025-06-24,1.7,internal
TS03858,EMP025,PRJ028,2024-02-23,7.9,billable
TS03859,EMP010,PRJ019,29/03/2024,7.6,internal
TS03860,EMP009,PRJ015,27/08/2024,2.6,billable
TS03861,EMP023,PRJ022,2025-01-20,7.6,billable
TS03862,EMP007,PRJ015,2025-01-03,2.7,billable
TS03863,EMP019,PRJ012,2025-01-28,5.4,internal
TS03864,EMP024,PRJ031,27/10/2025,6.8,billable
TS03865,EMP010,PRJ028,12/12/2025,7.4,billable
TS03866,EMP007,PRJ023,24.06.2025,3.6,billable
TS03867,EMP016,PRJ025,22.07.2025,4.2,billable
TS03868,EMP008,PRJ018,13/08/2025,2.4,billable
TS03869,EMP002,PRJ028,2024-01-09,3.6,billable
TS03870,EMP011,PRJ030,2025-09-16,1.9,internal
TS03871,EMP013,PRJ013,14/01/2025,6.3,billable
TS03872,EMP023,PRJ029,16.01.2024,1.7,billable
TS03873,EMP001,PRJ015,2025-09-05,6.0,billable
TS03874,EMP004,PRJ035,2025-02-10,3.8,billable
TS03875,EMP021,PRJ004,03/12/2024,,internal
TS03876,EMP022,PRJ006,2024-04-23,5.7,billable
TS03877,EMP014,PRJ005,22/08/2025,4.2,billable
TS03878,EMP021,PRJ033,2024-03-26,2.0,
TS03879,EMP018,PRJ033,23/05/2024,5.6,billable
TS03880,EMP019,PRJ004,27.11.2025,5.8,internal
TS03881,EMP016,PRJ009,2024-07-22,5.7,billable
TS03882,EMP004,PRJ032,25.11.2025,7.2,internal
TS03883,EMP012,PRJ021,2025-03-05,1.5,billable
TS03884,EMP005,PRJ009,22.01.2024,3.9,internal
TS03885,EMP010,PRJ008,07.05.2025,3.7,billable
TS03886,EMP001,PRJ010,15.07.2024,3.9,internal
TS03887,EMP014,PRJ033,12.07.2024,3.2,billable
TS03888,EMP014,PRJ018,16.01.2024,6.9,billable
TS03889,EMP024,PRJ015,05.11.2025,2.3,billable
TS03890,EMP013,PRJ030,2024-04-16,2.2,internal
TS03891,EMP020,PRJ021,18.06.2024,7.6,billable
TS03892,EMP010,PRJ034,14.10.2024,6.3,billable
TS03893,EMP024,PRJ035,2025-03-21,4.6,internal
TS03894,EMP008,PRJ015,19.02.2024,4.0,billable
TS03895,EMP016,PRJ031,28/03/2024,6.9,billable
TS03896,EMP023,PRJ004,2025-10-17,7.4,billable
TS03897,EMP020,PRJ004,24.06.2024,7.5,billable
TS03898,EMP009,PRJ025,2024-08-29,4.3,billable
TS03899,EMP013,PRJ002,09/08/2024,2.0,billable
TS03900,EMP006,PRJ021,18/12/2024,5.6,billable
TS03901,EMP015,PRJ013,08.09.2025,6.8,internal
TS03902,EMP019,PRJ010,2024-09-17,6.0,billable
TS03903,EMP007,PRJ026,11/04/2025,1.1,billable
TS03904,EMP021,PRJ030,17.03.2025,1.7,billable
TS03905,EMP007,PRJ014,01/02/2024,6.6,billable
TS03906,EMP024,PRJ033,17.12.2025,2.0,internal
TS03907,EMP005,PRJ033,2025-04-22,2.6,internal
TS03908,EMP016,PRJ034,23/06/2025,2.4,billable
TS03909,EMP012,PRJ019,11/07/2025,3.4,billable
TS03910,EMP015,PRJ002,17/07/2025,3.1,billable
TS03911,EMP022,PRJ011,2025-05-16,5.3,billable
TS03912,EMP006,PRJ021,2024-12-27,3.3,
TS03913,EMP003,PRJ003,09.06.2025,1.8,billable
TS03914,EMP005,PRJ028,2024-06-26,2.5,billable
TS03915,EMP005,PRJ009,03.09.2024,,billable
TS03916,EMP007,PRJ018,02/12/2025,2.0,internal
TS03917,EMP007,PRJ008,21.03.2025,6.4,billable
TS03918,EMP014,PRJ026,14/08/2024,1.9,internal
TS03919,EMP016,PRJ020,10/01/2024,2.7,internal
TS03920,EMP003,PRJ002,04.02.2025,1.7,billable
TS03921,EMP018,PRJ019,2024-10-24,6.5,billable
TS03922,EMP004,PRJ032,20/02/2025,3.1,billable
TS03923,EMP001,PRJ009,29/10/2024,1.7,billable
TS03924,EMP014,PRJ027,2024-04-11,6.1,internal
TS03925,EMP011,PRJ024,2024-06-12,5.9,billable
TS03926,EMP002,PRJ021,30/05/2025,6.9,billable
TS03927,EMP008,PRJ023,04.10.2024,6.2,internal
TS03928,EMP006,PRJ022,2025-11-25,2.4,billable
TS03929,EMP025,PRJ011,2024-11-28,3.2,billable
TS03930,EMP018,PRJ035,02/07/2024,3.8,billable
TS03931,EMP008,PRJ002,17.09.2024,7.4,billable
TS03932,EMP023,PRJ031,30/04/2024,6.9,billable
TS03933,EMP020,PRJ015,13.01.2025,7.7,billable
TS03934,EMP012,PRJ012,16.02.2024,3.3,internal
TS03935,EMP016,PRJ006,19.04.2024,5.8,internal
TS03936,EMP023,PRJ020,05/12/2024,4.3,internal
TS03937,EMP022,PRJ007,01.04.2024,8.0,billable
TS03938,EMP017,PRJ030,09/02/2024,6.6,billable
TS03939,EMP006,PRJ008,29.07.2024,2.4,billable
TS03940,EMP017,PRJ013,2024-10-07,4.2,billable
TS03941,EMP019,PRJ034,25.08.2025,5.3,billable
TS03942,EMP013,PRJ007,29.04.2024,6.2,billable
TS03943,EMP019,PRJ009,22/04/2025,1.7,internal
TS03944,EMP008,PRJ014,17.06.2025,5.7,billable
TS03945,EMP005,PRJ033,09.01.2025,6.1,internal
TS03946,EMP017,PRJ007,2025-07-15,6.4,billable
TS03947,EMP023,PRJ016,2024-02-22,6.0,internal
TS03948,EMP016,PRJ019,22.09.2025,5.1,billable
TS03949,EMP009,PRJ021,18/04/2025,5.8,billable
TS03950,EMP004,PRJ003,2025-04-07,3.8,internal
TS03951,EMP021,PRJ022,18/10/2024,5.6,billable
TS03952,EMP004,PRJ026,2024-02-01,7.6,billable
TS03953,EMP017,PRJ014,17.09.2025,4.6,internal
TS03954,EMP002,PRJ030,12/09/2025,5.9,billable
TS03955,EMP015,PRJ033,16/08/2024,7.5,billable
TS03956,EMP003,PRJ025,2025-05-05,4.7,internal
TS03957,EMP016,PRJ014,2024-02-28,8.0,billable
TS03958,EMP015,PRJ025,2024-04-08,7.2,billable
TS03959,EMP021,PRJ001,20.05.2025,4.6,billable
TS03960,EMP023,PRJ033,2024-11-25,3.0,billable
TS03961,EMP011,PRJ009,21.07.2025,3.3,internal
TS03962,EMP005,PRJ026,18/11/2024,2.4,billable
TS03963,EMP004,PRJ019,30.09.2025,4.2,billable
TS03964,EMP005,PRJ016,01/10/2024,4.4,billable
TS03965,EMP002,PRJ016,30.12.2025,3.5,billable
TS03966,EMP005,PRJ003,2024-02-13,3.9,billable
TS03967,EMP009,PRJ024,31/07/2025,2.9,billable
TS03968,EMP018,PRJ016,2025-11-11,5.2,internal
TS03969,EMP001,PRJ027,2024-11-28,1.2,billable
TS03970,EMP005,PRJ035,2025-10-28,2.7,billable
TS03971,EMP014,PRJ023,11/09/2024,5.7,internal
TS03972,EMP011,PRJ022,22.02.2024,,billable
TS03973,EMP016,PRJ032,2025-07-07,5.2,billable
TS03974,EMP014,PRJ013,13.08.2025,6.1,billable
TS03975,EMP017,PRJ012,11.12.2025,6.2,billable
TS03976,EMP005,PRJ028,2025-07-30,1.1,internal
TS03977,EMP012,PRJ022,25.11.2025,1.2,billable
TS03978,EMP015,PRJ002,2024-03-11,7.7,billable
TS03979,EMP007,PRJ017,12.11.2024,5.3,billable
TS03980,EMP004,PRJ025,2024-07-05,6.1,billable
TS03981,EMP008,PRJ005,02.09.2025,2.1,internal
TS03982,EMP011,PRJ015,26/01/2024,4.4,billable
TS03983,EMP018,PRJ009,28/05/2024,4.6,billable
TS03984,EMP025,PRJ004,19/11/2024,3.0,billable
TS03985,EMP015,PRJ011,2025-07-14,7.5,billable
TS03986,EMP017,PRJ002,22.03.2024,7.9,billable
TS03987,EMP009,PRJ027,23/12/2025,3.9,billable
TS03988,EMP016,PRJ027,16.01.2024,6.9,billable
TS03989,EMP009,PRJ029,10/06/2024,5.9,billable
TS03990,EMP015,PRJ030,12.12.2025,2.8,billable
TS03991,EMP023,PRJ018,2025-03-04,3.2,billable
TS03992,EMP020,PRJ033,2025-05-27,5.2,internal
TS03993,EMP017,PRJ004,2025-09-05,2.0,internal
TS03994,EMP003,PRJ025,20/09/2024,1.8,billable
TS03995,EMP021,PRJ034,10.03.2025,1.2,billable
TS03996,EMP007,PRJ005,09/12/2025,6.9,billable
TS03997,EMP019,PRJ024,13.10.2025,1.4,billable
TS03998,EMP006,PRJ017,16/05/2024,4.9,billable
TS03999,EMP013,PRJ002,27.03.2024,5.0,billable
TS04000,EMP001,PRJ034,26/03/2025,1.0,
TS04001,EMP024,PRJ026,2025-05-12,7.1,billable
TS04002,EMP004,PRJ004,2025-04-29,6.8,billable
TS04003,EMP019,PRJ024,2025-03-31,5.2,billable
TS04004,EMP003,PRJ004,03.12.2024,7.8,billable
TS04005,EMP016,PRJ004,2024-04-18,4.5,billable
TS04006,EMP002,PRJ010,2024-12-24,5.7,billable
TS04007,EMP008,PRJ012,2024-02-05,1.6,internal
TS04008,EMP012,PRJ031,02.10.2024,5.5,billable
TS04009,EMP021,PRJ015,05.09.2025,4.0,billable
TS04010,EMP009,PRJ011,20.12.2024,2.1,billable
TS04011,EMP022,PRJ011,2024-02-27,3.0,billable
TS04012,EMP015,PRJ019,12/02/2024,7.6,internal
TS04013,EMP007,PRJ016,2025-04-14,7.6,internal
TS04014,EMP025,PRJ026,12/08/2025,6.4,billable
TS04015,EMP022,PRJ025,05/01/2024,6.9,billable
TS04016,EMP015,PRJ020,05.09.2025,5.6,internal
TS04017,EMP017,PRJ033,2024-03-21,2.9,billable
TS04018,EMP011,PRJ033,14.02.2025,2.2,billable
TS04019,EMP011,PRJ002,2025-08-01,5.3,billable
TS04020,EMP008,PRJ021,2024-05-28,7.8,billable
TS04021,EMP023,PRJ004,2025-12-18,4.6,internal
TS04022,EMP022,PRJ028,09.06.2025,5.3,billable
TS04023,EMP006,PRJ005,2024-09-05,3.5,billable
TS04024,EMP022,PRJ030,12.12.2025,2.4,
TS04025,EMP005,PRJ010,03/11/2025,7.0,billable
TS04026,EMP022,PRJ009,09.01.2024,3.3,billable
TS04027,EMP017,PRJ031,2025-07-15,7.1,billable
TS04028,EMP010,PRJ031,02/12/2025,2.8,billable
TS04029,EMP010,PRJ012,2025-08-20,2.7,billable
TS04030,EMP009,PRJ031,03/07/2024,1.6,billable
TS04031,EMP002,PRJ018,2024-12-18,6.6,billable
TS04032,EMP014,PRJ033,16.06.2025,5.5,billable
TS04033,EMP011,PRJ019,14/10/2024,3.3,billable
TS04034,EMP008,PRJ018,2024-01-05,1.8,billable
TS04035,EMP023,PRJ014,03.03.2025,8.0,internal
TS04036,EMP006,PRJ030,06.12.2024,5.6,billable
TS04037,EMP008,PRJ034,09/09/2025,1.2,billable
TS04038,EMP010,PRJ031,10.09.2025,2.7,billable
TS04039,EMP003,PRJ024,25.02.2025,4.9,billable
TS04040,EMP002,PRJ030,29/01/2024,5.6,billable
TS04041,EMP008,PRJ007,22/01/2025,1.2,billable
TS04042,EMP008,PRJ004,2024-08-06,6.9,internal
TS04043,EMP023,PRJ032,2024-03-12,4.8,billable
TS04044,EMP012,PRJ027,2024-07-11,7.0,internal
TS04045,EMP018,PRJ001,20/05/2025,4.8,billable
TS04046,EMP013,PRJ027,20/03/2024,3.2,internal
TS04047,EMP017,PRJ026,20.01.2025,2.6,billable
TS04048,EMP001,PRJ011,2025-10-07,7.0,billable
TS04049,EMP006,PRJ034,2025-12-22,4.8,billable
TS04050,EMP020,PRJ018,03.02.2025,5.1,billable
TS04051,EMP017,PRJ011,10/12/2025,6.9,internal
TS04052,EMP002,PRJ016,2024-03-22,5.7,internal
TS04053,EMP015,PRJ006,2024-06-20,2.5,billable
TS04054,EMP013,PRJ034,24/03/2025,7.9,billable
TS04055,EMP018,PRJ025,21.05.2024,4.0,billable
TS04056,EMP005,PRJ034,18.04.2025,,internal
TS04057,EMP016,PRJ029,2025-07-28,,billable
TS04058,EMP006,PRJ035,21.08.2024,6.8,billable
TS04059,EMP025,PRJ024,2025-05-06,2.7,internal
TS04060,EMP015,PRJ032,21/10/2025,6.0,billable
TS04061,EMP012,PRJ031,13/08/2024,1.4,billable
TS04062,EMP005,PRJ011,17/07/2025,3.4,internal
TS04063,EMP023,PRJ011,2024-09-17,1.3,billable
TS04064,EMP014,PRJ034,2025-09-10,6.1,billable
TS04065,EMP015,PRJ003,29.10.2024,1.7,billable
TS04066,EMP012,PRJ027,14.10.2025,6.5,billable
TS04067,EMP011,PRJ025,15/09/2025,1.1,internal
TS04068,EMP009,PRJ028,26.05.2025,6.2,billable
TS04069,EMP023,PRJ011,17.10.2024,4.8,billable
TS04070,EMP001,PRJ001,2025-11-06,6.9,internal
TS04071,EMP011,PRJ018,12/06/2024,4.0,billable
TS04072,EMP011,PRJ014,2024-03-01,1.6,internal
TS04073,EMP019,PRJ033,30.01.2024,5.9,billable
TS04074,EMP013,PRJ010,11.07.2025,2.6,billable
TS04075,EMP018,PRJ005,2024-02-09,4.8,billable
TS04076,EMP015,PRJ018,2024-07-23,3.3,billable
TS04077,EMP006,PRJ033,16/04/2025,1.5,billable
TS04078,EMP020,PRJ024,18/04/2025,5.9,billable
TS04079,EMP019,PRJ022,2025-09-18,5.0,internal
TS04080,EMP021,PRJ016,05.12.2025,5.4,billable
TS04081,EMP010,PRJ033,08/01/2025,7.1,internal
TS04082,EMP020,PRJ023,13.06.2024,5.8,billable
TS04083,EMP002,PRJ030,17.11.2025,6.4,billable
TS04084,EMP013,PRJ021,08.04.2024,7.1,billable
TS04085,EMP012,PRJ032,2024-10-29,6.0,billable
TS04086,EMP022,PRJ009,29/04/2025,5.4,internal
TS04087,EMP024,PRJ010,05.11.2024,7.7,billable
TS04088,EMP006,PRJ006,21/06/2024,6.2,
TS04089,EMP019,PRJ013,2025-03-24,2.6,billable
TS04090,EMP023,PRJ006,18.07.2025,7.3,billable
TS04091,EMP011,PRJ004,25/12/2025,1.2,internal
TS04092,EMP005,PRJ016,2024-06-06,3.3,billable
TS04093,EMP004,PRJ014,2024-11-05,6.2,billable
TS04094,EMP012,PRJ031,11.03.2024,2.4,billable
TS04095,EMP015,PRJ028,2025-07-15,3.9,billable
TS04096,EMP025,PRJ008,2024-06-03,1.2,billable
TS04097,EMP017,PRJ006,19/08/2024,1.3,billable
TS04098,EMP017,PRJ004,2025-07-23,4.8,billable
TS04099,EMP010,PRJ024,2024-06-10,2.3,internal
TS04100,EMP002,PRJ033,06/06/2024,1.5,billable
TS04101,EMP023,PRJ014,08/04/2024,4.1,billable
TS04102,EMP016,PRJ004,05.11.2024,7.8,billable
TS04103,EMP003,PRJ001,03.11.2025,2.5,billable
TS04104,EMP017,PRJ031,2024-10-24,1.3,internal
TS04105,EMP006,PRJ002,11.09.2024,2.9,internal
TS04106,EMP016,PRJ005,19/09/2024,7.3,billable
TS04107,EMP016,PRJ030,23.12.2024,6.3,billable
TS04108,EMP008,PRJ005,21/01/2025,6.3,billable
TS04109,EMP016,PRJ033,19.03.2024,1.6,internal
TS04110,EMP011,PRJ029,01.02.2024,7.7,internal
TS04111,EMP007,PRJ004,2025-03-10,3.8,billable
TS04112,EMP013,PRJ026,10.02.2025,5.8,billable
TS04113,EMP007,PRJ030,01.03.2024,1.2,billable
TS04114,EMP001,PRJ032,08/03/2024,2.9,billable
TS04115,EMP010,PRJ014,01.02.2024,6.6,billable
TS04116,EMP023,PRJ035,11.12.2025,4.7,billable
TS04117,EMP020,PRJ001,14/08/2025,4.5,billable
TS04118,EMP005,PRJ024,17/07/2025,7.6,billable
TS04119,EMP007,PRJ008,2025-08-12,7.7,internal
TS04120,EMP006,PRJ016,2025-03-14,4.5,billable
TS04121,EMP013,PRJ013,2024-05-28,7.7,billable
TS04122,EMP009,PRJ029,07/01/2025,4.6,billable
TS04123,EMP023,PRJ018,2024-04-10,3.8,billable
TS04124,EMP004,PRJ030,06/12/2024,3.4,billable
TS04125,EMP009,PRJ023,2025-06-09,3.1,billable
TS04126,EMP003,PRJ024,25/03/2025,2.2,billable
TS04127,EMP003,PRJ005,28/02/2025,4.8,billable
TS04128,EMP007,PRJ025,18/03/2024,1.6,billable
TS04129,EMP011,PRJ022,13/12/2024,6.0,billable
TS04130,EMP013,PRJ033,2024-09-09,3.7,internal
TS04131,EMP009,PRJ002,22/07/2024,3.0,internal
TS04132,EMP011,PRJ023,2025-11-21,,billable
TS04133,EMP003,PRJ006,2025-09-09,7.7,billable
TS04134,EMP008,PRJ034,20/01/2025,6.6,billable
TS04135,EMP021,PRJ029,31.07.2024,3.7,billable
TS04136,EMP002,PRJ021,26.11.2025,5.4,billable
TS04137,EMP023,PRJ006,2025-02-20,5.8,internal
TS04138,EMP014,PRJ017,22.01.2024,2.7,internal
TS04139,EMP024,PRJ031,2025-04-21,1.2,billable
TS04140,EMP011,PRJ022,29.12.2025,1.9,internal
TS04141,EMP020,PRJ025,2025-03-14,5.0,billable
TS04142,EMP016,PRJ023,21.03.2025,1.9,
TS04143,EMP014,PRJ005,27/10/2025,7.9,billable
TS04144,EMP010,PRJ021,2025-08-22,2.3,billable
TS04145,EMP018,PRJ015,17.06.2024,4.0,internal
TS04146,EMP022,PRJ003,26.02.2024,1.6,billable
TS04147,EMP022,PRJ019,2025-10-13,5.6,billable
TS04148,EMP009,PRJ020,28/07/2025,3.0,billable
TS04149,EMP021,PRJ016,18.11.2024,6.0,internal
TS04150,EMP006,PRJ035,28.04.2025,6.0,internal
TS04151,EMP004,PRJ014,19/02/2024,7.4,billable
TS04152,EMP023,PRJ031,08.04.2024,6.8,billable
TS04153,EMP003,PRJ034,24.04.2025,7.7,billable
TS04154,EMP024,PRJ001,14/05/2025,6.1,billable
TS04155,EMP013,PRJ017,2024-09-17,3.7,billable
TS04156,EMP008,PRJ004,2025-08-13,4.2,internal
TS04157,EMP016,PRJ014,17.11.2025,4.6,billable
TS04158,EMP006,PRJ016,23/05/2025,8.0,billable
TS04159,EMP024,PRJ032,14.04.2025,1.0,billable
TS04160,EMP011,PRJ016,2024-06-25,3.3,billable
TS04161,EMP018,PRJ002,17/07/2025,7.8,internal
TS04162,EMP002,PRJ027,2025-11-12,3.8,billable
TS04163,EMP024,PRJ014,16.07.2025,7.9,internal
TS04164,EMP014,PRJ020,2025-02-18,6.3,billable
TS04165,EMP001,PRJ001,2024-07-12,5.8,billable
TS04166,EMP001,PRJ029,2024-02-19,6.7,billable
TS04167,EMP024,PRJ027,31.12.2025,5.9,billable
TS04168,EMP025,PRJ003,2025-08-07,7.7,internal
TS04169,EMP005,PRJ028,20/05/2025,6.1,billable
TS04170,EMP014,PRJ023,01.03.2024,7.0,internal
TS04171,EMP013,PRJ021,28/03/2025,1.9,billable
TS04172,EMP020,PRJ033,13.06.2024,4.5,billable
TS04173,EMP012,PRJ001,2024-02-13,2.4,billable
TS04174,EMP014,PRJ012,2025-02-10,5.3,internal
TS04175,EMP013,PRJ017,19/12/2024,2.2,internal
TS04176,EMP023,PRJ003,2025-04-17,6.3,internal
TS04177,EMP003,PRJ028,11/06/2025,3.4,billable
TS04178,EMP012,PRJ008,08/05/2024,3.4,billable
TS04179,EMP001,PRJ004,01/01/2025,6.9,internal
TS04180,EMP020,PRJ014,2024-07-17,2.0,billable
TS04181,EMP018,PRJ023,16.12.2025,3.8,internal
TS04182,EMP008,PRJ032,21.11.2025,2.2,billable
TS04183,EMP008,PRJ031,16.12.2025,6.0,billable
TS04184,EMP021,PRJ014,16.09.2024,7.5,billable
TS04185,EMP007,PRJ015,22.07.2024,5.8,billable
TS04186,EMP018,PRJ018,2025-01-10,3.8,internal
TS04187,EMP018,PRJ001,02.10.2024,4.3,billable
TS04188,EMP021,PRJ024,04/12/2025,5.7,billable
TS04189,EMP001,PRJ025,29/10/2024,3.6,billable
TS04190,EMP005,PRJ007,2025-01-13,4.4,billable
TS04191,EMP014,PRJ019,31.01.2024,3.3,billable
TS04192,EMP020,PRJ028,18/06/2025,4.7,billable
TS04193,EMP018,PRJ014,14.10.2025,6.6,billable
TS04194,EMP015,PRJ034,12/08/2024,5.7,billable
TS04195,EMP020,PRJ033,20/01/2025,6.3,internal
TS04196,EMP025,PRJ006,28/11/2025,5.8,
TS04197,EMP024,PRJ034,18/02/2025,5.5,internal
TS04198,EMP010,PRJ032,03.03.2025,4.3,internal
TS04199,EMP008,PRJ010,2025-07-28,,billable
TS04200,EMP017,PRJ022,08/07/2024,3.2,internal
TS04201,EMP012,PRJ026,2024-09-04,7.4,billable
TS04202,EMP008,PRJ017,2025-09-23,3.4,billable
TS04203,EMP011,PRJ019,28.02.2025,3.5,internal
TS04204,EMP002,PRJ033,19.05.2025,2.5,billable
TS04205,EMP005,PRJ030,29.07.2024,3.7,billable
TS04206,EMP024,PRJ025,03.11.2025,6.6,billable
TS04207,EMP024,PRJ014,18.10.2024,7.4,billable
TS04208,EMP014,PRJ026,2024-01-08,6.6,billable
TS04209,EMP017,PRJ028,11.02.2025,6.0,billable
TS04210,EMP024,PRJ010,27/02/2025,3.2,internal
TS04211,EMP019,PRJ013,11/11/2025,4.3,billable
TS04212,EMP016,PRJ028,2024-02-29,6.5,billable
TS04213,EMP014,PRJ019,25.12.2025,5.6,billable
TS04214,EMP025,PRJ032,09.09.2024,6.0,billable
TS04215,EMP016,PRJ014,08/12/2025,7.7,billable
TS04216,EMP024,PRJ021,13.05.2024,4.5,billable
TS04217,EMP003,PRJ013,31.03.2025,4.8,internal
TS04218,EMP017,PRJ035,2025-05-29,2.7,billable
TS04219,EMP020,PRJ026,2025-06-04,3.2,billable
TS04220,EMP002,PRJ010,02.09.2024,1.3,internal
TS04221,EMP009,PRJ026,2025-09-16,7.7,billable
TS04222,EMP012,PRJ017,2025-06-25,3.8,billable
TS04223,EMP012,PRJ025,2024-02-02,6.8,
TS04224,EMP007,PRJ022,13/11/2024,3.9,
TS04225,EMP002,PRJ014,05/05/2025,3.8,billable
TS04226,EMP004,PRJ006,12/03/2025,1.6,billable
TS04227,EMP024,PRJ026,16/12/2025,3.2,billable
TS04228,EMP023,PRJ005,2025-10-15,4.9,billable
TS04229,EMP011,PRJ034,2025-09-08,2.6,billable
TS04230,EMP023,PRJ026,02/01/2024,,billable
TS04231,EMP001,PRJ011,2025-08-25,3.4,internal
TS04232,EMP001,PRJ005,09/07/2024,7.0,internal
TS04233,EMP012,PRJ004,2025-01-29,6.2,billable
TS04234,EMP025,PRJ008,15.07.2024,7.4,billable
TS04235,EMP011,PRJ008,12.08.2025,1.7,internal
TS04236,EMP014,PRJ035,24.03.2025,1.6,billable
TS04237,EMP018,PRJ001,21.10.2025,3.2,internal
TS04238,EMP025,PRJ024,2024-01-18,4.4,internal
TS04239,EMP019,PRJ015,2024-07-31,6.7,billable
TS04240,EMP005,PRJ003,30/07/2025,7.1,internal
TS04241,EMP007,PRJ031,25/11/2025,1.5,internal
TS04242,EMP013,PRJ010,04/04/2025,2.8,billable
TS04243,EMP006,PRJ027,2024-05-14,6.0,billable
TS04244,EMP012,PRJ005,2025-03-17,3.2,billable
TS04245,EMP002,PRJ005,09.07.2025,1.6,billable
TS04246,EMP021,PRJ015,2025-11-26,5.3,billable
TS04247,EMP012,PRJ033,2025-05-22,5.1,internal
TS04248,EMP004,PRJ019,11.11.2025,3.4,billable
TS04249,EMP004,PRJ002,19.08.2025,5.9,billable
TS04250,EMP002,PRJ019,2025-01-02,1.2,billable
TS04251,EMP007,PRJ028,09/01/2024,4.6,billable
TS04252,EMP018,PRJ001,16/09/2024,2.8,internal
TS04253,EMP023,PRJ005,09/12/2025,5.3,internal
TS04254,EMP008,PRJ018,11.03.2025,4.9,billable
TS04255,EMP013,PRJ001,27/08/2025,5.8,internal
TS04256,EMP002,PRJ027,14/05/2024,5.8,billable
TS04257,EMP008,PRJ035,24/12/2024,5.0,billable
TS04258,EMP003,PRJ020,28/05/2024,5.7,billable
TS04259,EMP021,PRJ029,17.03.2025,2.3,internal
TS04260,EMP015,PRJ026,03/02/2025,5.2,internal
TS04261,EMP010,PRJ032,2024-05-22,4.7,billable
TS04262,EMP023,PRJ025,2025-06-17,3.2,internal
TS04263,EMP013,PRJ009,2025-09-15,6.6,internal
TS04264,EMP005,PRJ035,12/02/2025,4.0,internal
TS04265,EMP013,PRJ027,09/05/2025,5.6,billable
TS04266,EMP024,PRJ032,01/12/2025,3.1,billable
TS04267,EMP005,PRJ014,2024-03-29,6.0,billable
TS04268,EMP011,PRJ010,2024-12-17,6.8,
TS04269,EMP017,PRJ020,2025-09-08,3.7,billable
TS04270,EMP002,PRJ022,04.06.2024,1.1,billable
TS04271,EMP025,PRJ006,11/07/2024,6.0,billable
TS04272,EMP020,PRJ015,2024-10-22,5.6,billable
TS04273,EMP001,PRJ006,30/05/2024,7.4,billable
TS04274,EMP004,PRJ018,2025-12-16,5.5,billable
TS04275,EMP016,PRJ033,2024-08-15,2.9,internal
TS04276,EMP016,PRJ035,2024-06-03,5.8,billable
TS04277,EMP017,PRJ010,21.08.2024,1.6,billable
TS04278,EMP017,PRJ006,2025-05-29,1.8,billable
TS04279,EMP005,PRJ020,17/06/2024,7.8,billable
TS04280,EMP014,PRJ014,26/11/2025,3.3,billable
TS04281,EMP012,PRJ009,03.03.2025,2.5,billable
TS04282,EMP007,PRJ032,03.10.2025,2.0,billable
TS04283,EMP007,PRJ021,29.04.2024,1.5,billable
TS04284,EMP018,PRJ002,05/12/2024,1.3,billable
TS04285,EMP017,PRJ012,09/06/2025,7.7,billable
TS04286,EMP013,PRJ025,26.12.2025,1.3,billable
TS04287,EMP023,PRJ033,2025-04-02,1.6,billable
TS04288,EMP003,PRJ014,2025-02-03,4.9,billable
TS04289,EMP005,PRJ026,13/05/2024,1.7,billable
TS04290,EMP003,PRJ017,2024-09-26,2.5,
TS04291,EMP009,PRJ019,30.12.2024,2.0,internal
TS04292,EMP023,PRJ030,2024-11-15,2.9,billable
TS04293,EMP016,PRJ007,2024-05-07,5.8,billable
TS04294,EMP019,PRJ029,17/06/2024,5.4,internal
TS04295,EMP002,PRJ014,10.10.2025,3.1,billable
TS04296,EMP023,PRJ035,18/12/2025,3.5,billable
TS04297,EMP017,PRJ033,04/04/2024,6.9,billable
TS04298,EMP005,PRJ008,10.01.2025,5.0,billable
TS04299,EMP008,PRJ033,2024-05-10,4.4,billable
TS04300,EMP004,PRJ011,20/06/2024,2.3,internal
TS04301,EMP015,PRJ001,23/10/2024,4.2,billable
TS04302,EMP017,PRJ014,11/02/2025,4.9,billable
TS04303,EMP001,PRJ030,19/01/2024,,billable
TS04304,EMP015,PRJ025,2024-05-22,2.1,internal
TS04305,EMP022,PRJ035,2024-05-10,1.8,internal
TS04306,EMP018,PRJ011,07/05/2025,4.9,billable
TS04307,EMP007,PRJ014,23.07.2024,7.0,internal
TS04308,EMP014,PRJ011,11/11/2025,6.3,internal
TS04309,EMP009,PRJ035,2024-12-26,7.9,billable
TS04310,EMP007,PRJ022,17.06.2025,6.7,billable
TS04311,EMP022,PRJ020,19/03/2025,3.5,billable
TS04312,EMP013,PRJ016,23.04.2025,4.9,
TS04313,EMP024,PRJ015,2025-01-20,2.8,internal
TS04314,EMP011,PRJ023,07.01.2025,6.2,internal
TS04315,EMP009,PRJ011,2024-03-18,5.4,billable
TS04316,EMP014,PRJ013,2025-12-08,3.8,billable
TS04317,EMP017,PRJ032,02/05/2025,4.4,billable
TS04318,EMP007,PRJ020,2024-04-01,4.4,internal
